genre,original_lyric,generated_lyric,model,genre_class_act,genre_class_pred,correct_classifcation
folk,"words and music by   isham jones and gene willaden 1942   so ""heres"" to you","words and music by   isham jones and gene willaden 1942   so heres to you 
 i will look to see you and me 
 and i know that you love me 
 you know that i don't wanta 
 i want someone to see 
 i don't want to have a man 
 i can't let it go 
 'cause i'm gonna miss you 
 and i don't know what it hurts 
 your eyes are so much time 
 when i want you to be a friend 
 i can't be happy 
 and i can't help 
 i just can't wait 
 i just can't tell you 
 i just got a",Baseline,0,1,0
folk,"the trees they do grow high   the leaves they do grow green   ""manys"" the","the trees they do grow high   the leaves they do grow green   manys the sun 
 and the sun was on a trial and the weeds 
 and the next time and the fight of the moon 
 and the son's of the men that will be 
 and the heart is slowly 
 and the whole brokenhearted host 
 the years in the crescent 
 and i'll come to the stars 
 i remember the sky 
 i think i saw the sun 
 i know you were my mind 
 and i hope you want to be there 
 but how i would not see 
 but i can't wait to say",Baseline,0,0,1
folk,i asked my love to take a walk   take a walk just a little ways,"i asked my love to take a walk   take a walk just a little ways 
 i want to see you again 
 i just want to see you again 
 i don't know what to do 
 i want to do i want to go 
 i don't want to leave you 
 i want to see you again 
 if you want to be on my wheels 
 if you want to be long up 
 you want to live in the sun 
 you won't have a name that i know 
 just to be the place of it 
 i love you 
 if you don't make me cry 
 will",Baseline,0,6,0
folk,"round, round, up and down   all along the lonely town   see him ""sinkin"" low","round round up and down   all along the lonely town   see him sinkin low 
 what to the heart of the sun 
 where the sadeyed prophet 
 and the tennessee waltz 
 and the kestrel 
 the place to go 
 every time they go 
 the children go down 
 
 oh lord what a beautiful city 
 twelve gates to the city hallelujah 
 
 oh the erie is the man 
 where the sadeyed prophet 
 that is all the sun 
 and the wind is blowing 
 and the light is filled with blood 
 and the wind is the hardest part 
 so we struggle for the one",Baseline,0,0,1
folk,slow dance   romance   put your arm around me   you make me feel so,"slow dance   romance   put your arm around me   you make me feel so good 
 and the good times are coming through 
 and the world's i'm the season 
 and the armies 
 i see the dream 
 you can go in the morning 
 and i know what i am 
 and i don't know what i do 
 but i can't find my name 
 i don't need no man 
 sister's gonna kiss my red ruby lips 
 i don't need no man 
 sister's gonna kiss my red ruby lips 
 i don't need no man 
 fastest 
 i don't wanna see my mumma 
 i don't",Baseline,0,6,0
folk,"oh crown of light, oh darkened one   i never thought we’d meet   you kiss","oh crown of light oh darkened one   i never thought we’d meet   you kiss 
 i hadn't no good 
 i guess i don't mind 
 and i know my name 
 i don't need no man 
 i don't need no man 
 sister's gonna kiss my red ruby lips 
 i don't need no man 
 fastest is the sire of sorrow 
 where the dawn is growing 
 the battered of the night 
 and the wind blows in the wind 
 you won't have your name 
 what have you do ? 
 how do you stop 
 do you tell me 
 maybe you look so long 
 and",Baseline,0,2,0
folk,been so long since a strange woman has slept in my bed   look how sweet,"been so long since a strange woman has slept in my bed   look how sweet 
 i was raised quietly by the side of the road 
 and the wind and the colored balloons 
 and the tarantulas of my life 
 on the blackest 
 
 i always heard the screen 
 i was a friend 
 i was born in portland 
 i was a fool to care 
 
 i was born in portland city 
 i was a fool to care 
 i'd never know the way who was in the sun 
 i don't know the reason to the darkness 
 i won't believe the man 
 oh i can",Baseline,0,0,1
folk,"heaven ""isnt"" so far away as people say   i got a home high in my","heaven isnt so far away as people say   i got a home high in my eyes 
 and i'll be willin' when i die 
 i'll do anything i never got no place to go 
 i can't take you to weep 
 and i want to see you again 
 and i want to see you again 
 but i don't know what to do 
 when i'm thinking of you 
 i want to see you again 
 i get to my lass 
 i dream with you 
 i never wanted to take you 
 and i never tried 
 but i can't take a chance 
 i love you 
 
",Baseline,0,7,0
folk,carly simon   if you want someone bad enough   you can catch it like a,"carly simon   if you want someone bad enough   you can catch it like a thirty ? 
 you can see the softness of your eyes 
 do you feel it to me 
 just to be back home 
 when the night is dark 
 with the tombstone where the sun grows 
 the moon is blowing up 
 and the sun has gone on the wind 
 and the wind is still the hardest 
 and the trucks of the moon 
 in the pouring of the night 
 i know that i'll get to you 
 i was a young man 
 i couldn't hold down to zero 
 you got me",Baseline,0,0,1
folk,"while walking out, one evening   not knowing where to go   just to pass the","while walking out one evening   not knowing where to go   just to pass the fascists 
 when the sun are over a song in the city 
 and the people are bound to go 
 and the world goes on 
 and the night they were weak 
 and the men were on the ground 
 the story's of the skeleton 
 
 the haze in the 
 the weaknesses and the crab 
 and the wind whistled 
 and the waters flow 
 and the wind 
 and the wind is blowing 
 and the wind is blowing 
 and the wind is erupting millions 
 and the wind is a back 
",Baseline,0,0,1
folk,her father was a failure   her mother was a comfort   to a doctor and,"her father was a failure   her mother was a comfort   to a doctor and i was a country girl 
 
 i met a young man i was a fool to care 
 i was a fool to care you weren't a country fool to care 
 i was a fool to care just a country fool to care 
 i was a fool to care you weren't a fool to care 
 i was a fool to care just a country fool to care 
 i was a fool to care you weren't a fool to care 
 i was a fool to care just a country fool to care 
 i was",Baseline,0,7,0
folk,"darling, the seasons are changing   see now, the leaves, how they die   love needs","darling the seasons are changing   see now the leaves how they die   love needs the people in the 
 in the night and the night 
 and the wind is the hardest part 
 the baffled of the village 
 and the wind is blowing 
 and the wind is singing 
 the day they opened 
 the whole world to come 
 the night is fragrant 
 and the wind is blowing 
 the wind is shining of the street 
 this is the way we ever seen 
 and the wind is singing the trees is bare 
 and the world is all the same of the night 
 when a fish",Baseline,0,0,1
folk,one was johnny   one was johnny   1 was johnny who lived by himself  ,"one was johnny   one was johnny   1 was johnny who lived by himself   
 he was a friend and a preacher and a preacher 
 she were running his waist and a score he fiddled 
 and he tries her on the wall 
 the mill of his own boy 
 the last of the men are made of london town 
 and the river i have to go 
 i feel so good to be enough 
 i don't know what i am 
 i don't know what i do 
 i know that i love 
 that i may 
 i know you 
 i know you 
 i love you",Baseline,0,0,1
folk,"""im"" ""walkin"" back to georgia   and i hope she will take me back   ""nothin""","im walkin back to georgia   and i hope she will take me back   nothin and the shuffle took me in the night 
 come on baby shift and take your hand 
 i will be a little bit stronger 
 and i know that you were born 
 i can't be so much 
 but i don't know what my friend 
 i've got a thing in the world 
 i'm gonna keep my burden 
 and i know i'm gonna find my way 
 i'm gonna follow 
 i don't know what i'm doing 
 i won't have to tell you 
 i just want to travel 
 i can't pretend to say",Baseline,0,7,0
folk,"saturday night and ""im"" all alone   no ring on the door bell, no ring on","saturday night and im all alone   no ring on the door bell no ring on the hill 
 and i don't know if i don't know 
 that i know that i need you 
 i love you 
 i love you 
 i hope you don't know 
 how do i make you 
 i'm not sayin' 
 i just want to see you 
 i don't know 
 
 i don't feel so good 
 i don't need no diddiley 
 i can't help your sneakers 
 i don't know anymore 
 i don't know what i'm doing 
 
 i'm not sayin' i'm a time 
 i don't want to say 
",Baseline,0,1,0
folk,time gone by   by carole king   the rebel cry of desolation   to which,"time gone by   by carole king   the rebel cry of desolation   to which he was a lady 
 and the deputy was a bumble bee 
 it was a puzzlewhat boy 
 he was a fool to care 
 i was a fool to care 
 i was a fool to care 
 i was a fool to care 
 i was a fool to care 
 i was a fool to care just a country fool to care 
 i was a fool to care you weren't a fool to care 
 i was a fool to care just a country fool to care 
 i was a fool to care just",Baseline,0,0,1
folk,i just found out yesterday that linda goes to mars   every time i sit and,"i just found out yesterday that linda goes to mars   every time i sit and they don't know whether that way 
 and no one knows where the time is goin' 
 we're going to have to serve somebody 
 here comes the turn of the tide 
 oh the sun 
 here comes the turn of the tide 
 here comes the turn 
 here comes the turn 
 here comes the turn 
 here comes the turn 
 here comes the turn 
 here comes the turn 
 here comes the turn 
 here comes the turn 
 here comes the turn 
 here comes the turn 
 here comes the turn 
",Baseline,0,7,0
