Folk,PAV,SSV,MSV,generated_lyric,genre,Jazz,Metal,Pop,R&B,Rap,Rock,Soul,genre_class_act,genre_class_pred,correct_classifcation
"you got everything that a girl should grow 
 ""i'm"" so afraid to kiss you i 
 And your mother is a wonderful 
 But that was never a shame 
 Cause you don't know what to do 
 That you just can't be all alone 
 You can be politically correct 
 You can make it all your little girl 
 And your legs can be free 
 And your eye are free 
 May your love be fine 
 May your love be a day 
 May your rambles bring you joy 
 May your rambles be a cherry 
 Jack O'Diamonds is a hard card to play 
 Jack O'Diamonds, yeah Jack O'Diamonds",0.3687689244561036,0.967032121086898,0.4550953109093043,"you got everything that a girl should grow 
 i'm so afraid to kiss you i 
 and your mother is a wonderful 
 but that was never a shame 
 cause you don't know what to do 
 that you just can't be all alone 
 you can be politically correct 
 you can make it all your little girl 
 and your legs can be free 
 and your eye are free 
 may your love be fine 
 may your love be a day 
 may your rambles bring you joy 
 may your rambles be a cherry 
 jack o'diamonds is a hard card to play 
 jack o'diamonds yeah jack o'diamonds",Folk,,,,,,,,0,1,0
"walking in the seashore twilight 
 ""it's"" then you spy carnival lights 
 you slowly near you 
 You never got your bath 
 You want to have a lot of me 
 You know I might-a you 
 I don't know how I do 
 I don't know how to say 
 But I can't stop down 
 I can't get it 
 I can't get it 
 I can't say it 
 I can't help it 
 I can't let go 
 I can't let go 
 I can't let go 
 I can't let go Surely I can't let go 
 I can't let go 
 I can't let go Surely the things",0.6131226227710479,0.9845740466613654,0.4925641362601369,"walking in the seashore twilight 
 it's then you spy carnival lights 
 you slowly near you 
 you never got your bath 
 you want to have a lot of me 
 you know i mighta you 
 i don't know how i do 
 i don't know how to say 
 but i can't stop down 
 i can't get it 
 i can't get it 
 i can't say it 
 i can't help it 
 i can't let go 
 i can't let go 
 i can't let go 
 i can't let go surely i can't let go 
 i can't let go 
 i can't let go surely the things",Folk,,,,,,,,0,1,0
"""i'm"" not mad at ""nothin'"" baby, try to understand 
 i ""don't"" care what happened yesterday, 
 I miss her right up on me 
 With her hair in my arm 
 And she walks up the door 
 And I wonder if she did not see 
 I was standing on the road 
 And I was a cowboy 
 I was raised in a little 
 
 I was having a fool 
 I was a blindfolded bumblebee 
 And I was a fool 
 I was a fool 
 I was a fool 
 I was a fool 
 I was a fool 
 I was a fool 
 I was a fool",0.5695255342100557,1.0,0.4943596900590505,"i'm not mad at nothin' baby try to understand 
 i don't care what happened yesterday 
 i miss her right up on me 
 with her hair in my arm 
 and she walks up the door 
 and i wonder if she did not see 
 i was standing on the road 
 and i was a cowboy 
 i was raised in a little 
 
 i was having a fool 
 i was a blindfolded bumblebee 
 and i was a fool 
 i was a fool 
 i was a fool 
 i was a fool 
 i was a fool 
 i was a fool 
 i was a fool",Folk,,,,,,,,0,7,0
"old dogs and children and watermelon wine 
 ""how old do you think i am,"" he made it right 
 And she feeds the rich of the rainbow 
 And fondly she was a rainbow 
 She was a-sittin' in her hand 
 She was all dolled 
 And I was passing up in the wind 
 And I was hoping on the line 
 I was standing in the rain 
 The night was a failure 
 I was standing in the morning 
 I was a fool 
 I was a fool to care 
 I was a fool to care 
 I was a fool to care 
 I was a fool to",0.5230781139981799,0.9683507306634156,0.4891423307987357,"old dogs and children and watermelon wine 
 how old do you think i am he made it right 
 and she feeds the rich of the rainbow 
 and fondly she was a rainbow 
 she was asittin' in her hand 
 she was all dolled 
 and i was passing up in the wind 
 and i was hoping on the line 
 i was standing in the rain 
 the night was a failure 
 i was standing in the morning 
 i was a fool 
 i was a fool to care 
 i was a fool to care 
 i was a fool to care 
 i was a fool to",Folk,,,,,,,,0,1,0
"i didn’t mean to treat you so bad 
 you shouldn’t take it so personal 
 And I am not your baby 
 And though you know how much I do 
 Raindrops the words you were 
 But I can't read the blues 
 It's a war, old man 
 You know I am the man 
 I am not the man 
 I am yours, 
 I am the night 
 I am the things 
 I am the one who loves 
 Changing is the lock, 
 My name is blazing 
 And I need you to 
 I know I can't let go 
 I can't say I can't let go 
",0.4105189430799751,1.0,0.4639677472087528,"i didn’t mean to treat you so bad 
 you shouldn’t take it so personal 
 and i am not your baby 
 and though you know how much i do 
 raindrops the words you were 
 but i can't read the blues 
 it's a war old man 
 you know i am the man 
 i am not the man 
 i am yours 
 i am the night 
 i am the things 
 i am the one who loves 
 changing is the lock 
 my name is blazing 
 and i need you to 
 i know i can't let go 
 i can't say i can't let go 
",Folk,,,,,,,,0,1,0
"ooo you better wake up 
 man ""it's"" like ""you're"" dead and gone 
 see you hear her tender 
 And the powers that you knew 
 I was just a treaty 
 I was a fool to care 
 I was a fool to care 
 I was a fool to care 
 I was a fool to care 
 I was a fool to care 
 My feet hurts a thrill 
 I was a fool to care 
 I was a fool to care 
 I was a fool to care 
 (I was a fool to care) 
 (I was a fool to care) 
 (I was a fool to care) 
",0.6625623333651895,1.0,0.5147047909841787,"ooo you better wake up 
 man it's like you're dead and gone 
 see you hear her tender 
 and the powers that you knew 
 i was just a treaty 
 i was a fool to care 
 i was a fool to care 
 i was a fool to care 
 i was a fool to care 
 i was a fool to care 
 my feet hurts a thrill 
 i was a fool to care 
 i was a fool to care 
 i was a fool to care 
 i was a fool to care 
 i was a fool to care 
 i was a fool to care 
",Folk,,,,,,,,0,1,0
"today ""i've"" been busy removing 
 and ""i'm"" all in a frigidy-fidge 
 my last digs and the pocket 
 And think of the magic on the street 
 I wish I could be strong, 
 And the room kept too heavy 
 And I was so easy to be a friend 
 I was a fool to care 
 I was a fool to care 
 I was a fool to care 
 I was a fool to care 
 (I was a fool to care) 
 (I was a fool to care) Just a fool to care 
 (I been a bad boy a fool and a problem 
 He's a big front and",0.5315176118513723,0.969410846126848,0.4985494638907106,"today i've been busy removing 
 and i'm all in a frigidyfidge 
 my last digs and the pocket 
 and think of the magic on the street 
 i wish i could be strong 
 and the room kept too heavy 
 and i was so easy to be a friend 
 i was a fool to care 
 i was a fool to care 
 i was a fool to care 
 i was a fool to care 
 i was a fool to care 
 i was a fool to care just a fool to care 
 i been a bad boy a fool and a problem 
 he's a big front and",Folk,,,,,,,,0,7,0
"a kite is a victim you are sure of. 
 you love it because it pulls 
 It's gonna, it gonna, it be 
 It's gonna, it gonna, it ain't it gonna be a brighter day 
 It gonna, it gonna, it gonna be a brighter day 
 It gonna, it gonna, it gonna be a brighter day 
 It gonna, it gonna, it gonna be a brighter day 
 It gonna, it gonna, it gonna be a brighter day 
 It gonna, it gonna, it gonna be a brighter day 
 It gonna, it gonna, it gonna be a brighter day 
 It gonna, it gonna, it gonna be a brighter day 
 It gonna,",0.8014982728948152,0.9941152441809056,0.5343744535704632,"a kite is a victim you are sure of 
 you love it because it pulls 
 it's gonna it gonna it be 
 it's gonna it gonna it ain't it gonna be a brighter day 
 it gonna it gonna it gonna be a brighter day 
 it gonna it gonna it gonna be a brighter day 
 it gonna it gonna it gonna be a brighter day 
 it gonna it gonna it gonna be a brighter day 
 it gonna it gonna it gonna be a brighter day 
 it gonna it gonna it gonna be a brighter day 
 it gonna it gonna it gonna be a brighter day 
 it gonna",Folk,,,,,,,,0,1,0
"now if all my golden moments could be rolled into one 
 they would shine just like me 
 And I ain't got a cent 
 And it's deeper than a day 
 A super dupa dupa life we live 
 But it's getting pretty near a pretty life 
 Out in the workers 
 And you don't know what you got 
 I don't know what you got to do 
 Honey, I can't keep on 
 I don't know what I said 
 I don't know if I'm not a sunshine 
 I'm not sayin' I'm stealin' 
 I'm wondering, I'm wondering 
 I'm wondering, I'm wondering 
 I'm wondering, I'm trying, I'm trying,",0.3907232970206578,0.961263701442929,0.4381553974751724,"now if all my golden moments could be rolled into one 
 they would shine just like me 
 and i ain't got a cent 
 and it's deeper than a day 
 a super dupa dupa life we live 
 but it's getting pretty near a pretty life 
 out in the workers 
 and you don't know what you got 
 i don't know what you got to do 
 honey i can't keep on 
 i don't know what i said 
 i don't know if i'm not a sunshine 
 i'm not sayin' i'm stealin' 
 i'm wondering i'm wondering 
 i'm wondering i'm wondering 
 i'm wondering i'm trying i'm trying",Folk,,,,,,,,0,1,0
"if you really knew how many times ""i've"" tried to help you 
 make your mind on the stairway rack 
 
 With a hole and a star 
 And a stick 
 And a stick 
 And a stick 
 And the lamp is windin' 
 You got a little 
 And you got no place to hide 
 You got me singing 
 (Singing,) the pain 
 Of the only man 
 You are the one 
 You tried to change the battle 
 You can take this 
 I don't know what I do 
 I don't know what you got 
 I don't know what it means 
 I'm sorry for the",0.427469968301906,1.0,0.5197372287870571,"if you really knew how many times i've tried to help you 
 make your mind on the stairway rack 
 
 with a hole and a star 
 and a stick 
 and a stick 
 and a stick 
 and the lamp is windin' 
 you got a little 
 and you got no place to hide 
 you got me singing 
 singing the pain 
 of the only man 
 you are the one 
 you tried to change the battle 
 you can take this 
 i don't know what i do 
 i don't know what you got 
 i don't know what it means 
 i'm sorry for the",Folk,,,,,,,,0,3,0
"""i'll"" be alright ""i'll"" be alright if i ""don't"" have to smile 
 if i ""don't"" had a few rounds 
 And the mountains was a fool to fall 
 And a man was a man 
 And I was a fool to care 
 I was a fool to care 
 I was a fool to care 
 (I was a fool to care) 
 (I was a fool to care) 
 (I was a fool to care) 
 Just a fool to care) 
 (I wish you a fool to say 
 Don't mean a fool to care 
 Don't wish that you could see 
 Never stop of the cowboy hit 
 The",0.5873936832594939,0.9813779102667654,0.4929037353323309,"i'll be alright i'll be alright if i don't have to smile 
 if i don't had a few rounds 
 and the mountains was a fool to fall 
 and a man was a man 
 and i was a fool to care 
 i was a fool to care 
 i was a fool to care 
 i was a fool to care 
 i was a fool to care 
 i was a fool to care 
 just a fool to care 
 i wish you a fool to say 
 don't mean a fool to care 
 don't wish that you could see 
 never stop of the cowboy hit 
 the",Folk,,,,,,,,0,7,0
"the world is ""turnin'"" 
 i hope it ""don't"" turn away 
 the world is ""turnin'"" and beauty 
 The wind is hissing in the old cantina 
 And the wind still down 
 And the river flowed 
 O'er the reedy 
 If I had a song 
 I think I knew you were 
 I was born to love you 
 The way you need me 
 I can't live without you 
 I can't even have it all 
 I can't get it 
 I don't know what I do 
 Honey, what did it always do 
 I know that you can see 
 That I can't get you so 
 Love",0.3491560789840104,0.9690011171710596,0.453139099886947,"the world is turnin' 
 i hope it don't turn away 
 the world is turnin' and beauty 
 the wind is hissing in the old cantina 
 and the wind still down 
 and the river flowed 
 o'er the reedy 
 if i had a song 
 i think i knew you were 
 i was born to love you 
 the way you need me 
 i can't live without you 
 i can't even have it all 
 i can't get it 
 i don't know what i do 
 honey what did it always do 
 i know that you can see 
 that i can't get you so 
 love",Folk,,,,,,,,0,0,1
